OrderKey,CustomerKey,StoreKey,OrderDate,DeliveryDate,CurrencyCode
2838055,625122,170,2022-10-08,2022-10-08,EUR
2838056,1844127,585,2022-10-08,2022-10-08,USD
2838057,1291565,999999,2022-10-08,2022-10-11,USD
2838058,1829433,999999,2022-10-08,2022-10-12,USD
2838059,673450,120,2022-10-08,2022-10-08,EUR
2838060,146259,999999,2022-10-08,2022-10-10,AUD
2838061,1830331,480,2022-10-08,2022-10-08,USD
2838062,1987969,660,2022-10-08,2022-10-08,USD
2838063,1913968,999999,2022-10-08,2022-10-13,USD
2838064,1661881,450,2022-10-08,2022-10-08,USD
2838065,1475981,590,2022-10-08,2022-10-08,USD
2838066,1700760,999999,2022-10-08,2022-10-11,USD
2838067,339105,999999,2022-10-08,2022-10-11,CAD
2838068,1983228,999999,2022-10-08,2022-10-10,USD
2838069,1896944,620,2022-10-08,2022-10-08,USD
2838070,1778004,999999,2022-10-08,2022-10-11,USD
2838071,303953,80,2022-10-08,2022-10-08,CAD
2838072,639469,170,2022-10-08,2022-10-08,EUR
2838073,1701041,620,2022-10-08,2022-10-08,USD
2838074,1784482,999999,2022-10-08,2022-10-12,USD
2838075,1573489,480,2022-10-08,2022-10-08,USD
2838076,107347,999999,2022-10-08,2022-10-09,AUD
2838077,1983713,570,2022-10-08,2022-10-08,USD
2838078,541005,240,2022-10-08,2022-10-08,EUR
2838079,97486,40,2022-10-08,2022-10-08,AUD
2838080,46156,999999,2022-10-08,2022-10-11,AUD
2838081,931309,999999,2022-10-08,2022-10-09,GBP
2838082,1294798,560,2022-10-08,2022-10-08,USD
2838083,58018,60,2022-10-08,2022-10-08,AUD
2838084,841186,999999,2022-10-08,2022-10-11,EUR
2838085,1446907,999999,2022-10-08,2022-10-14,USD
2838086,948129,420,2022-10-08,2022-10-08,GBP
2838087,854179,999999,2022-10-08,2022-10-09,EUR
2838088,406074,999999,2022-10-08,2022-10-10,EUR
2838089,1878256,670,2022-10-08,2022-10-08,USD
2838090,399441,999999,2022-10-08,2022-10-10,CAD
2838091,1487426,605,2022-10-08,2022-10-08,USD
2838092,1327895,620,2022-10-08,2022-10-08,USD
2839000,1789578,999999,2022-10-09,2022-10-13,USD
2839001,1525011,670,2022-10-09,2022-10-09,USD
2839002,1517373,999999,2022-10-09,2022-10-13,USD
2839003,264078,80,2022-10-09,2022-10-09,CAD
2839004,2014367,999999,2022-10-09,2022-10-15,USD
2839005,1255828,999999,2022-10-09,2022-10-12,USD
2839006,2095860,650,2022-10-09,2022-10-09,USD
2839007,1621032,560,2022-10-09,2022-10-09,USD
2839008,1293498,999999,2022-10-09,2022-10-12,USD
2839009,1002896,999999,2022-10-09,2022-10-11,GBP
2840000,697391,130,2022-10-10,2022-10-10,EUR
2840001,2083389,999999,2022-10-10,2022-10-11,USD
2840002,532905,190,2022-10-10,2022-10-10,EUR
2840003,417118,210,2022-10-10,2022-10-10,EUR
2840004,1660908,470,2022-10-10,2022-10-10,USD
2840005,2062485,500,2022-10-10,2022-10-10,USD
2840006,2016408,999999,2022-10-10,2022-10-12,USD
2840007,1934574,999999,2022-10-10,2022-10-12,USD
2840008,506337,220,2022-10-10,2022-10-10,EUR
2840009,895688,330,2022-10-10,2022-10-10,EUR
2840010,1883245,999999,2022-10-10,2022-10-12,USD
2840011,1325066,650,2022-10-10,2022-10-10,USD
2840012,1567771,620,2022-10-10,2022-10-10,USD
2840013,830297,320,2022-10-10,2022-10-10,EUR
2840014,2018989,620,2022-10-10,2022-10-10,USD
2840015,2085972,540,2022-10-10,2022-10-10,USD
2840016,277155,74,2022-10-10,2022-10-10,CAD
2840017,417551,999999,2022-10-10,2022-10-16,EUR
2840018,126733,999999,2022-10-10,2022-10-14,AUD
2840019,52272,10,2022-10-10,2022-10-10,AUD
2840020,1292007,999999,2022-10-10,2022-10-13,USD
2840021,1933822,999999,2022-10-10,2022-10-12,USD
2840022,845532,999999,2022-10-10,2022-10-11,EUR
2840023,1512224,999999,2022-10-10,2022-10-11,USD
2840024,1611332,590,2022-10-10,2022-10-10,USD
2840025,561844,260,2022-10-10,2022-10-10,EUR
2840026,207606,74,2022-10-10,2022-10-10,CAD
2840027,1217863,670,2022-10-10,2022-10-10,USD
2840028,1035167,360,2022-10-10,2022-10-10,GBP
2840029,1799721,470,2022-10-10,2022-10-10,USD
2840030,505910,210,2022-10-10,2022-10-10,EUR
2840031,285015,90,2022-10-10,2022-10-10,CAD
2840032,1450945,999999,2022-10-10,2022-10-17,USD
2840033,637057,180,2022-10-10,2022-10-10,EUR
2840034,1974448,999999,2022-10-10,2022-10-12,USD
2840035,934476,370,2022-10-10,2022-10-10,GBP
2840036,1920310,480,2022-10-10,2022-10-10,USD
2840037,564900,255,2022-10-10,2022-10-10,EUR
2840038,534710,190,2022-10-10,2022-10-10,EUR
2840039,1089118,999999,2022-10-10,2022-10-12,GBP
2840040,1477060,620,2022-10-10,2022-10-10,USD
2840041,876680,310,2022-10-10,2022-10-10,EUR
2840042,1792090,999999,2022-10-10,2022-10-15,USD
2841000,1278709,999999,2022-10-11,2022-10-12,USD
2841001,2049501,999999,2022-10-11,2022-10-17,USD
2841002,2098760,590,2022-10-11,2022-10-11,USD
2841003,1613229,999999,2022-10-11,2022-10-14,USD
2841004,1801149,999999,2022-10-11,2022-10-13,USD
2841005,1801762,999999,2022-10-11,2022-10-13,USD
2841006,184566,999999,2022-10-11,2022-10-13,AUD
2841007,2058351,999999,2022-10-11,2022-10-15,USD
2841008,454435,270,2022-10-11,2022-10-11,EUR
2841009,1754967,999999,2022-10-11,2022-10-13,USD
2841010,1166282,999999,2022-10-11,2022-10-13,GBP
2841011,278887,999999,2022-10-11,2022-10-17,CAD
2841012,1706458,999999,2022-10-11,2022-10-14,USD
2841013,641814,999999,2022-10-11,2022-10-12,EUR
2841014,1865817,440,2022-10-11,2022-10-11,USD
2841015,304154,100,2022-10-11,2022-10-11,CAD
2841016,1514859,999999,2022-10-11,2022-10-15,USD
2841017,1939228,560,2022-10-11,2022-10-11,USD
2841018,126624,999999,2022-10-11,2022-10-15,AUD
2841019,907890,370,2022-10-11,2022-10-11,GBP
2841020,213648,999999,2022-10-11,2022-10-14,CAD
2841021,686577,150,2022-10-11,2022-10-11,EUR
2841022,1547710,480,2022-10-11,2022-10-11,USD
2841023,2007006,999999,2022-10-11,2022-10-13,USD
2841024,529837,260,2022-10-11,2022-10-11,EUR
2841025,1619648,999999,2022-10-11,2022-10-14,USD
2841026,1583043,430,2022-10-11,2022-10-11,USD
2841027,2061103,999999,2022-10-11,2022-10-15,USD
2841028,1860522,999999,2022-10-11,2022-10-15,USD
2841029,230970,74,2022-10-11,2022-10-11,CAD
2841030,1440545,605,2022-10-11,2022-10-11,USD
2841031,360323,999999,2022-10-11,2022-10-15,CAD
2841032,398019,80,2022-10-11,2022-10-11,CAD
2841033,968124,999999,2022-10-11,2022-10-12,GBP
2841034,124714,35,2022-10-11,2022-10-11,AUD
2841035,1864885,999999,2022-10-11,2022-10-13,USD
2841036,442796,260,2022-10-11,2022-10-11,EUR
2841037,419869,999999,2022-10-11,2022-10-18,EUR
2841038,1601603,570,2022-10-11,2022-10-11,USD
2841039,710416,999999,2022-10-11,2022-10-15,EUR
2841040,1294685,470,2022-10-11,2022-10-11,USD
2841041,896306,999999,2022-10-11,2022-10-16,EUR
2841042,975703,360,2022-10-11,2022-10-11,GBP
2841043,1146713,999999,2022-10-11,2022-10-15,GBP
2841044,780967,999999,2022-10-11,2022-10-14,EUR
2841045,2098788,999999,2022-10-11,2022-10-16,USD
2841046,1937913,440,2022-10-11,2022-10-11,USD
2841047,553522,999999,2022-10-11,2022-10-16,EUR
2841048,1541624,999999,2022-10-11,2022-10-14,USD
2841049,1338679,450,2022-10-11,2022-10-11,USD
2841050,326979,999999,2022-10-11,2022-10-14,CAD
2841051,480152,270,2022-10-11,2022-10-11,EUR
2842000,1821336,670,2022-10-12,2022-10-12,USD
2842001,1379629,605,2022-10-12,2022-10-12,USD
2842002,597326,999999,2022-10-12,2022-10-17,EUR
2842003,674563,999999,2022-10-12,2022-10-15,EUR
2842004,1376044,490,2022-10-12,2022-10-12,USD
2842005,1936733,510,2022-10-12,2022-10-12,USD
2842006,1612551,999999,2022-10-12,2022-10-14,USD
2842007,494874,230,2022-10-12,2022-10-12,EUR
2842008,1575072,480,2022-10-12,2022-10-12,USD
2842009,599375,240,2022-10-12,2022-10-12,EUR
2842010,585988,999999,2022-10-12,2022-10-14,EUR
2842011,680583,170,2022-10-12,2022-10-12,EUR
2842012,1792947,999999,2022-10-12,2022-10-15,USD
2842013,1562366,999999,2022-10-12,2022-10-15,USD
2842014,1461860,585,2022-10-12,2022-10-12,USD
2842015,511871,999999,2022-10-12,2022-10-16,EUR
2842016,1330071,999999,2022-10-12,2022-10-14,USD
2842017,1375091,550,2022-10-12,2022-10-12,USD
2842018,181710,999999,2022-10-12,2022-10-14,AUD
2842019,1274952,999999,2022-10-12,2022-10-14,USD
2842020,1362396,999999,2022-10-12,2022-10-17,USD
2842021,1075884,999999,2022-10-12,2022-10-17,GBP
2842022,1483141,999999,2022-10-12,2022-10-16,USD
2842023,1885462,999999,2022-10-12,2022-10-16,USD
2842024,1832989,999999,2022-10-12,2022-10-14,USD
2842025,351086,999999,2022-10-12,2022-10-14,CAD
2842026,1962015,999999,2022-10-12,2022-10-16,USD
2842027,119133,999999,2022-10-12,2022-10-17,AUD
2842028,1282096,999999,2022-10-12,2022-10-13,USD
2842029,1731400,430,2022-10-12,2022-10-12,USD
2842030,1124465,360,2022-10-12,2022-10-12,GBP
2842031,1969334,999999,2022-10-12,2022-10-14,USD
2842032,682404,999999,2022-10-12,2022-10-19,EUR
2842033,1664485,999999,2022-10-12,2022-10-14,USD
2842034,484942,190,2022-10-12,2022-10-12,EUR
2842035,500357,260,2022-10-12,2022-10-12,EUR
2842036,1810367,999999,2022-10-12,2022-10-15,USD
2842037,949371,420,2022-10-12,2022-10-12,GBP
2842038,1817116,450,2022-10-12,2022-10-12,USD
2842039,1349132,999999,2022-10-12,2022-10-14,USD
2842040,1881505,999999,2022-10-12,2022-10-14,USD
2842041,534750,999999,2022-10-12,2022-10-14,EUR
2842042,62113,40,2022-10-12,2022-10-12,AUD
2842043,1737152,540,2022-10-12,2022-10-12,USD
2842044,292520,80,2022-10-12,2022-10-12,CAD
2842045,1978204,550,2022-10-12,2022-10-12,USD
2842046,1382766,650,2022-10-12,2022-10-12,USD
2842047,466178,999999,2022-10-12,2022-10-18,EUR
2842048,229315,90,2022-10-12,2022-10-12,CAD
2842049,1436430,999999,2022-10-12,2022-10-14,USD
2842050,1813935,999999,2022-10-12,2022-10-15,USD
2842051,1972328,999999,2022-10-12,2022-10-14,USD
2842052,1173406,400,2022-10-12,2022-10-12,GBP
2842053,1724546,670,2022-10-12,2022-10-12,USD
2842054,1312776,570,2022-10-12,2022-10-12,USD
2842055,1850688,999999,2022-10-12,2022-10-18,USD
2842056,1970810,590,2022-10-12,2022-10-12,USD
2842057,1213588,660,2022-10-12,2022-10-12,USD
2842058,462685,220,2022-10-12,2022-10-12,EUR
2842059,1730020,999999,2022-10-12,2022-10-15,USD
2842060,299912,999999,2022-10-12,2022-10-13,CAD
2842061,1770537,450,2022-10-12,2022-10-12,USD
2842062,29326,999999,2022-10-12,2022-10-16,AUD
2842063,162567,999999,2022-10-12,2022-10-13,AUD
2842064,1820210,999999,2022-10-12,2022-10-14,USD
2842065,1837055,660,2022-10-12,2022-10-12,USD
2842066,465907,999999,2022-10-12,2022-10-17,EUR
2842067,284984,90,2022-10-12,2022-10-12,CAD
2842068,1859157,530,2022-10-12,2022-10-12,USD
2842069,1655122,999999,2022-10-12,2022-10-15,USD
2842070,546500,210,2022-10-12,2022-10-12,EUR
2843000,1016244,999999,2022-10-13,2022-10-18,GBP
2843001,1229908,430,2022-10-13,2022-10-13,USD
2843002,1465857,510,2022-10-13,2022-10-13,USD
2843003,1872837,605,2022-10-13,2022-10-13,USD
2843004,493546,230,2022-10-13,2022-10-13,EUR
2843005,1380620,999999,2022-10-13,2022-10-14,USD
2843006,1131046,999999,2022-10-13,2022-10-15,GBP
2843007,999278,999999,2022-10-13,2022-10-14,GBP
2843008,1980563,999999,2022-10-13,2022-10-15,USD
2843009,1314070,660,2022-10-13,2022-10-13,USD
2843010,1325893,999999,2022-10-13,2022-10-17,USD
2843011,1947862,999999,2022-10-13,2022-10-14,USD
2843012,1665114,999999,2022-10-13,2022-10-16,USD
2843013,1710946,999999,2022-10-13,2022-10-17,USD
2843014,1375055,999999,2022-10-13,2022-10-15,USD
2843015,34354,999999,2022-10-13,2022-10-16,AUD
2843016,1878902,620,2022-10-13,2022-10-13,USD
2843017,1713360,999999,2022-10-13,2022-10-15,USD
2843018,112669,50,2022-10-13,2022-10-13,AUD
2843019,1961320,999999,2022-10-13,2022-10-17,USD
2843020,2031402,999999,2022-10-13,2022-10-17,USD
2843021,1267421,999999,2022-10-13,2022-10-15,USD
2843022,1791207,999999,2022-10-13,2022-10-19,USD
2843023,226154,80,2022-10-13,2022-10-13,CAD
2843024,1441234,999999,2022-10-13,2022-10-15,USD
2843025,527333,999999,2022-10-13,2022-10-16,EUR
2843026,2031711,670,2022-10-13,2022-10-13,USD
2843027,284843,999999,2022-10-13,2022-10-17,CAD
2843028,1783753,999999,2022-10-13,2022-10-14,USD
2843029,2069951,480,2022-10-13,2022-10-13,USD
2843030,80326,999999,2022-10-13,2022-10-15,AUD
2843031,1772513,999999,2022-10-13,2022-10-14,USD
2843032,1133920,420,2022-10-13,2022-10-13,GBP
2843033,1848628,999999,2022-10-13,2022-10-16,USD
2843034,2023387,610,2022-10-13,2022-10-13,USD
2843035,1819065,999999,2022-10-13,2022-10-15,USD
2843036,1322900,430,2022-10-13,2022-10-13,USD
2843037,773906,999999,2022-10-13,2022-10-15,EUR
2843038,671095,150,2022-10-13,2022-10-13,EUR
2843039,1704413,999999,2022-10-13,2022-10-15,USD
2843040,1983438,560,2022-10-13,2022-10-13,USD
2843041,1367714,999999,2022-10-13,2022-10-18,USD
2843042,1213511,999999,2022-10-13,2022-10-16,USD
2843043,1421804,999999,2022-10-13,2022-10-17,USD
2843044,1530424,999999,2022-10-13,2022-10-14,USD
2843045,216154,90,2022-10-13,2022-10-13,CAD
2843046,1586966,450,2022-10-13,2022-10-13,USD
2843047,1999452,999999,2022-10-13,2022-10-17,USD
2843048,1743954,570,2022-10-13,2022-10-13,USD
2843049,2087865,430,2022-10-13,2022-10-13,USD
2843050,1507583,999999,2022-10-13,2022-10-18,USD
2843051,376155,74,2022-10-13,2022-10-13,CAD
2843052,1646084,610,2022-10-13,2022-10-13,USD
2843053,1473951,999999,2022-10-13,2022-10-15,USD
2843054,461798,999999,2022-10-13,2022-10-14,EUR
2843055,1824759,999999,2022-10-13,2022-10-17,USD
2843056,1828598,999999,2022-10-13,2022-10-15,USD
2843057,1253672,470,2022-10-13,2022-10-13,USD
2843058,116205,999999,2022-10-13,2022-10-16,AUD
2843059,749391,999999,2022-10-13,2022-10-15,EUR
2843060,696007,120,2022-10-13,2022-10-13,EUR
2843061,1859626,999999,2022-10-13,2022-10-16,USD
2843062,596143,999999,2022-10-13,2022-10-16,EUR
2843063,1384406,999999,2022-10-13,2022-10-20,USD
2843064,1726961,999999,2022-10-13,2022-10-16,USD
2843065,1201282,670,2022-10-13,2022-10-13,USD
2843066,1540742,470,2022-10-13,2022-10-13,USD
2843067,527575,230,2022-10-13,2022-10-13,EUR
2843068,618430,180,2022-10-13,2022-10-13,EUR
2843069,1553005,999999,2022-10-13,2022-10-15,USD
2843070,790782,999999,2022-10-13,2022-10-16,EUR
2843071,1612749,999999,2022-10-13,2022-10-15,USD
2843072,628850,160,2022-10-13,2022-10-13,EUR
2844000,355781,999999,2022-10-14,2022-10-15,CAD
2844001,2017647,999999,2022-10-14,2022-10-18,USD
2844002,1579529,999999,2022-10-14,2022-10-18,USD
2844003,1928663,570,2022-10-14,2022-10-14,USD
2844004,1449450,999999,2022-10-14,2022-10-17,USD
2844005,2048406,999999,2022-10-14,2022-10-17,USD
2844006,999244,380,2022-10-14,2022-10-14,GBP
2844007,1874952,999999,2022-10-14,2022-10-16,USD
2844008,1733768,999999,2022-10-14,2022-10-17,USD
2844009,377041,999999,2022-10-14,2022-10-16,CAD
2844010,913130,420,2022-10-14,2022-10-14,GBP
2844011,14428,60,2022-10-14,2022-10-14,AUD
2844012,1177503,999999,2022-10-14,2022-10-17,GBP
2844013,345244,74,2022-10-14,2022-10-14,CAD
2844014,1753621,540,2022-10-14,2022-10-14,USD
2844015,1669400,999999,2022-10-14,2022-10-16,USD
2844016,1261205,999999,2022-10-14,2022-10-17,USD
2844017,172776,35,2022-10-14,2022-10-14,AUD
2844018,1813855,610,2022-10-14,2022-10-14,USD
2844019,1682904,999999,2022-10-14,2022-10-19,USD
2844020,1869779,670,2022-10-14,2022-10-14,USD
2844021,1497190,999999,2022-10-14,2022-10-18,USD
2844022,860326,999999,2022-10-14,2022-10-16,EUR
2844023,486976,999999,2022-10-14,2022-10-19,EUR
2844024,482497,255,2022-10-14,2022-10-14,EUR
2844025,134001,40,2022-10-14,2022-10-14,AUD
2844026,480583,999999,2022-10-14,2022-10-17,EUR
2844027,210853,999999,2022-10-14,2022-10-18,CAD
2844028,1859598,999999,2022-10-14,2022-10-15,USD
2844029,1501421,999999,2022-10-14,2022-10-15,USD
2844030,1347074,999999,2022-10-14,2022-10-20,USD
2844031,871851,999999,2022-10-14,2022-10-17,EUR
2844032,1756043,999999,2022-10-14,2022-10-17,USD
2844033,1202136,999999,2022-10-14,2022-10-17,USD
2844034,1314316,999999,2022-10-14,2022-10-17,USD
2844035,634570,130,2022-10-14,2022-10-14,EUR
2844036,1461423,999999,2022-10-14,2022-10-17,USD
2844037,59214,50,2022-10-14,2022-10-14,AUD
2844038,1082453,380,2022-10-14,2022-10-14,GBP
2844039,1891074,999999,2022-10-14,2022-10-18,USD
2844040,668587,999999,2022-10-14,2022-10-19,EUR
2844041,368566,999999,2022-10-14,2022-10-18,CAD
2844042,324513,100,2022-10-14,2022-10-14,CAD
2844044,1712690,570,2022-10-14,2022-10-14,USD
2844045,853633,999999,2022-10-14,2022-10-16,EUR
2844046,693563,999999,2022-10-14,2022-10-17,EUR
2844047,230466,999999,2022-10-14,2022-10-21,CAD
2844048,717953,999999,2022-10-14,2022-10-18,EUR
2844049,1426937,999999,2022-10-14,2022-10-17,USD
2844050,12184,999999,2022-10-14,2022-10-16,AUD
2844051,2016812,999999,2022-10-14,2022-10-17,USD
2844052,1476207,999999,2022-10-14,2022-10-20,USD
2844053,1156166,390,2022-10-14,2022-10-14,GBP
2844054,1859720,440,2022-10-14,2022-10-14,USD
2845000,2082641,570,2022-10-15,2022-10-15,USD
2845001,1405858,500,2022-10-15,2022-10-15,USD
2845002,1773638,999999,2022-10-15,2022-10-19,USD
2845003,1728600,560,2022-10-15,2022-10-15,USD
2845004,358056,999999,2022-10-15,2022-10-18,CAD
2845005,1657094,999999,2022-10-15,2022-10-17,USD
2845006,1484800,430,2022-10-15,2022-10-15,USD
2845007,1311892,500,2022-10-15,2022-10-15,USD
2845008,1745392,585,2022-10-15,2022-10-15,USD
2845009,5070,999999,2022-10-15,2022-10-17,AUD
2845010,8754,999999,2022-10-15,2022-10-22,AUD
2845011,18374,60,2022-10-15,2022-10-15,AUD
2845012,91253,999999,2022-10-15,2022-10-17,AUD
2845013,487981,270,2022-10-15,2022-10-15,EUR
2845014,25029,999999,2022-10-15,2022-10-18,AUD
2845015,282505,90,2022-10-15,2022-10-15,CAD
2845016,1101038,420,2022-10-15,2022-10-15,GBP
2845017,1297502,999999,2022-10-15,2022-10-17,USD
2845018,1862714,999999,2022-10-15,2022-10-18,USD
2845019,1947306,550,2022-10-15,2022-10-15,USD
2845020,1919938,999999,2022-10-15,2022-10-18,USD
2845021,1051827,370,2022-10-15,2022-10-15,GBP
2845022,543133,999999,2022-10-15,2022-10-20,EUR
2845023,2041752,480,2022-10-15,2022-10-15,USD
2845024,1348425,999999,2022-10-15,2022-10-19,USD
2845025,1670943,999999,2022-10-15,2022-10-18,USD
2845026,406153,999999,2022-10-15,2022-10-18,EUR
2845027,873375,999999,2022-10-15,2022-10-19,EUR
2845028,618829,999999,2022-10-15,2022-10-18,EUR
2845029,632675,999999,2022-10-15,2022-10-17,EUR
2845030,825532,310,2022-10-15,2022-10-15,EUR
2845031,627597,999999,2022-10-15,2022-10-16,EUR
2845032,67457,999999,2022-10-15,2022-10-17,AUD
2845033,1766173,999999,2022-10-15,2022-10-21,USD
2845034,2022352,999999,2022-10-15,2022-10-16,USD
2845035,543941,999999,2022-10-15,2022-10-19,EUR
2845036,937859,999999,2022-10-15,2022-10-17,GBP
2845037,1546445,999999,2022-10-15,2022-10-18,USD
2845038,1872638,605,2022-10-15,2022-10-15,USD
2845039,927541,999999,2022-10-15,2022-10-17,GBP
2845040,2077867,605,2022-10-15,2022-10-15,USD
2845041,1355393,999999,2022-10-15,2022-10-17,USD
2845042,1758858,999999,2022-10-15,2022-10-17,USD
2845043,217670,999999,2022-10-15,2022-10-21,CAD
2845044,1671194,999999,2022-10-15,2022-10-20,USD
2845045,1473922,999999,2022-10-15,2022-10-18,USD
2845046,1797318,999999,2022-10-15,2022-10-18,USD
2845047,1757279,500,2022-10-15,2022-10-15,USD
2845048,295755,80,2022-10-15,2022-10-15,CAD
2845049,1139570,999999,2022-10-15,2022-10-16,GBP
2845050,1035295,999999,2022-10-15,2022-10-19,GBP
2845051,307870,74,2022-10-15,2022-10-15,CAD
2845052,260145,90,2022-10-15,2022-10-15,CAD
2845053,1809451,999999,2022-10-15,2022-10-19,USD
2845054,1469664,999999,2022-10-15,2022-10-20,USD
2845055,327957,999999,2022-10-15,2022-10-17,CAD
2845056,535927,260,2022-10-15,2022-10-15,EUR
2845057,365593,999999,2022-10-15,2022-10-20,CAD
2845058,1456771,999999,2022-10-15,2022-10-17,USD
2845059,1306705,999999,2022-10-15,2022-10-19,USD
2845060,1959729,650,2022-10-15,2022-10-15,USD
2845061,1282671,999999,2022-10-15,2022-10-17,USD
2845062,2057054,999999,2022-10-15,2022-10-17,USD
2845063,1794365,605,2022-10-15,2022-10-15,USD
2845064,1765209,999999,2022-10-15,2022-10-18,USD
2845065,1104412,999999,2022-10-15,2022-10-19,GBP
2845066,1780365,560,2022-10-15,2022-10-15,USD
2845067,877172,330,2022-10-15,2022-10-15,EUR
2845068,112152,999999,2022-10-15,2022-10-16,AUD
2845069,1782808,590,2022-10-15,2022-10-15,USD
2845070,327228,999999,2022-10-15,2022-10-19,CAD
2845071,1366642,585,2022-10-15,2022-10-15,USD
2845072,1973449,999999,2022-10-15,2022-10-16,USD
2845073,1145685,999999,2022-10-15,2022-10-18,GBP
2845074,1374029,999999,2022-10-15,2022-10-16,USD
2845075,613519,150,2022-10-15,2022-10-15,EUR
2845076,434726,255,2022-10-15,2022-10-15,EUR
2845077,1426987,440,2022-10-15,2022-10-15,USD
2845078,1949662,999999,2022-10-15,2022-10-19,USD
2845079,2013194,999999,2022-10-15,2022-10-17,USD
2845080,1824183,999999,2022-10-15,2022-10-17,USD
2845081,1699669,999999,2022-10-15,2022-10-19,USD
2845082,1138768,999999,2022-10-15,2022-10-19,GBP
2845083,1514419,480,2022-10-15,2022-10-15,USD
2845084,1772288,999999,2022-10-15,2022-10-16,USD
2845085,525194,190,2022-10-15,2022-10-15,EUR
2845086,314865,999999,2022-10-15,2022-10-20,CAD
2845087,826330,999999,2022-10-15,2022-10-17,EUR
2845088,215965,999999,2022-10-15,2022-10-17,CAD
2846000,1621089,999999,2022-10-16,2022-10-18,USD
2846001,1167346,400,2022-10-16,2022-10-16,GBP
2846002,1409791,650,2022-10-16,2022-10-16,USD
2846003,231272,80,2022-10-16,2022-10-16,CAD
2846004,403235,999999,2022-10-16,2022-10-18,EUR
2846005,1312936,510,2022-10-16,2022-10-16,USD
2846006,1369686,605,2022-10-16,2022-10-16,USD
2846007,2024095,999999,2022-10-16,2022-10-20,USD
2846008,79703,999999,2022-10-16,2022-10-18,AUD
2846009,346981,999999,2022-10-16,2022-10-18,CAD
2847000,523297,220,2022-10-17,2022-10-17,EUR
2847001,1221227,999999,2022-10-17,2022-10-18,USD
2847002,1008006,999999,2022-10-17,2022-10-19,GBP
2847003,902207,400,2022-10-17,2022-10-17,GBP
2847004,1882683,540,2022-10-17,2022-10-17,USD
2847005,2057942,470,2022-10-17,2022-10-17,USD
2847006,1502212,510,2022-10-17,2022-10-17,USD
2847007,2075003,999999,2022-10-17,2022-10-21,USD
2847008,1600434,480,2022-10-17,2022-10-17,USD
